bin_id,cycle_id,timestamp,fill_real,fill_pred,error_fill,time_to_90_real,time_to_90_pred,error_time_h,error_time_min
5685,139,2025-12-18 04:00:00,89.52,87.404884,2.1151123,2.0,3.8410354,1.8410354,110.46212
5688,98,2025-12-18 04:00:00,84.72,82.48539,2.2346115,7.0,7.066925,0.06692505,4.015503
5629,63,2025-12-18 04:00:00,83.53,79.35049,4.179512,10.000001,8.249434,1.7505665,105.03399
5688,98,2025-12-18 05:00:00,85.18,83.20185,1.9781494,5.9999995,6.6030116,0.6030121,36.180725
5629,63,2025-12-18 05:00:00,83.98,80.68419,3.2958145,9.0,7.2648077,1.7351923,104.11154
5685,139,2025-12-18 05:00:00,90.54,88.26857,2.271431,1.0,2.895748,1.8957479,113.74487
5629,63,2025-12-18 06:00:00,84.52,82.10382,2.4161758,8.0,6.566402,1.433598,86.015884
5688,98,2025-12-18 06:00:00,85.97,84.35735,1.612648,5.0,5.771034,0.77103376,46.262024
5688,98,2025-12-18 07:00:00,87.23,85.46929,1.7607117,4.0,5.234528,1.2345281,74.071686
5629,63,2025-12-18 07:00:00,85.04,83.22005,1.8199539,7.0,5.9877663,1.0122337,60.734024
5629,63,2025-12-18 08:00:00,85.71,84.12601,1.583992,5.9999995,5.5301685,0.469831,28.18986
5688,98,2025-12-18 08:00:00,88.23,86.39747,1.8325348,3.0,4.2875466,1.2875466,77.2528
5688,98,2025-12-18 09:00:00,89.88,87.80491,2.0750885,2.0,3.1074157,1.1074157,66.44494
5629,63,2025-12-18 09:00:00,86.85,84.85486,1.9951401,5.0,5.1248546,0.124854565,7.491274
5629,63,2025-12-18 10:00:00,87.61,85.631935,1.9780655,4.0,4.2887797,0.28877974,17.326784
5629,63,2025-12-18 11:00:00,88.8,87.33728,1.4627228,3.0,3.3227444,0.32274437,19.364662
5629,63,2025-12-18 12:00:00,89.83,88.82826,1.0017395,2.0,2.6497257,0.6497257,38.98354
5629,63,2025-12-18 13:00:00,90.78,89.80306,0.97693634,1.0,1.8064988,0.80649877,48.389927
4783,81,2025-12-18 16:00:00,77.92,76.5396,1.3804016,13.000001,9.93077,3.069231,184.15387
4783,81,2025-12-18 17:00:00,79.54,77.38557,2.1544342,11.999999,9.683332,2.3166666,139.0
4783,81,2025-12-18 18:00:00,81.3,78.346596,2.9534073,11.0,9.175943,1.8240566,109.4434
4783,81,2025-12-18 19:00:00,82.8,79.487335,3.3126678,10.000001,8.439481,1.5605202,93.63121
4783,81,2025-12-18 20:00:00,83.98,80.59972,3.3802872,9.0,7.252713,1.7472868,104.837204
4783,81,2025-12-18 21:00:00,85.62,81.59521,4.0247955,8.0,6.368398,1.6316018,97.89611
4783,81,2025-12-18 22:00:00,86.81,84.24091,2.5690842,7.0,5.56998,1.4300199,85.80119
4783,81,2025-12-18 23:00:00,87.77,85.980736,1.7892609,5.9999995,4.7428436,1.2571559,75.42935
4783,81,2025-12-19 00:00:00,88.54,86.59984,1.9401627,5.0,4.2926993,0.70730066,42.43804
4783,81,2025-12-19 01:00:00,88.99,87.08898,1.9010162,4.0,3.788929,0.21107101,12.664261
4783,81,2025-12-19 02:00:00,89.85,87.620674,2.2293243,3.0,3.3256898,0.3256898,19.541388
4783,81,2025-12-19 03:00:00,89.85,88.3329,1.5170975,2.0,2.7383235,0.73832345,44.299408
4783,81,2025-12-19 04:00:00,90.2,88.87141,1.3285904,1.0,2.3444762,1.3444762,80.66857
5490,59,2025-12-19 13:00:00,79.24,77.04994,2.1900558,13.000001,10.359741,2.6402597,158.41559
5490,59,2025-12-19 14:00:00,80.33,77.50499,2.8250122,11.999999,10.228085,1.7719145,106.314865
5490,59,2025-12-19 15:00:00,81.16,78.185776,2.974228,11.0,9.946488,1.0535116,63.210697
5490,59,2025-12-19 16:00:00,82.46,79.05558,3.404419,10.000001,9.569217,0.43078423,25.847054
5490,59,2025-12-19 17:00:00,83.6,80.55029,3.0497055,9.0,8.969722,0.030278206,1.8166924
5490,59,2025-12-19 18:00:00,84.7,82.01276,2.6872406,8.0,8.228372,0.22837162,13.702297
5490,59,2025-12-19 19:00:00,85.73,83.3753,2.3547058,7.0,7.4295063,0.4295063,25.770378
5490,59,2025-12-19 20:00:00,87.05,84.82377,2.2262344,5.9999995,6.7869163,0.78691673,47.215004
5490,59,2025-12-19 21:00:00,88.01,85.85846,2.1515427,5.0,6.168134,1.1681342,70.08805
5271,171,2025-12-19 22:00:00,67.35,75.12194,7.771942,13.000001,10.44345,2.556551,153.39307
5490,59,2025-12-19 22:00:00,88.72,85.86114,2.8588638,4.0,5.468515,1.4685149,88.11089
5271,171,2025-12-19 23:00:00,69.31,75.602325,6.292328,11.999999,9.963913,2.036086,122.16516
5490,59,2025-12-19 23:00:00,89.51,85.846535,3.6634674,3.0,4.956487,1.9564872,117.38923
5490,59,2025-12-20 00:00:00,89.87,86.24839,3.6216125,2.0,4.24135,2.2413502,134.48102
5271,171,2025-12-20 00:00:00,70.68,75.676315,4.996315,11.0,9.513383,1.4866171,89.19702
5607,114,2025-12-20 00:00:00,74.69,76.891556,2.2015533,13.000001,10.267731,2.7322702,163.93622
5490,59,2025-12-20 01:00:00,90.43,86.96043,3.469574,1.0,3.570108,2.570108,154.20648
5607,114,2025-12-20 01:00:00,75.58,77.75636,2.176361,11.999999,9.789682,2.2103167,132.619
5271,171,2025-12-20 01:00:00,72.11,76.199936,4.0899353,10.000001,9.09534,0.9046612,54.27967
5607,114,2025-12-20 02:00:00,76.41,78.56624,2.1562347,11.0,9.192831,1.807169,108.43014
5271,171,2025-12-20 02:00:00,73.21,77.611824,4.401825,9.0,8.477453,0.52254677,31.352806
5490,59,2025-12-20 02:00:00,90.7,87.706055,2.9939423,0.0,3.1993904,3.1993904,191.96342
5490,59,2025-12-20 03:00:00,90.93,88.28761,2.6423874,0.0,2.953958,2.953958,177.23749
5607,114,2025-12-20 03:00:00,76.87,79.489746,2.6197433,10.000001,8.440289,1.5597124,93.58275
5271,171,2025-12-20 03:00:00,74.04,79.26119,5.2211914,8.0,7.60061,0.39939022,23.963413
5490,59,2025-12-20 04:00:00,91.13,88.7341,2.395897,0.0,2.7456062,2.7456062,164.73637
5607,114,2025-12-20 04:00:00,77.45,80.57048,3.1204834,9.0,7.57038,1.4296198,85.77719
5271,171,2025-12-20 04:00:00,74.81,81.01833,6.208336,7.0,6.7015815,0.29841852,17.905111
5607,114,2025-12-20 05:00:00,78.13,81.95003,3.8200302,8.0,6.953871,1.0461292,62.767754
5271,171,2025-12-20 05:00:00,76.3,82.79682,6.4968185,5.9999995,5.9413395,0.05866003,3.5196018
5491,43,2025-12-20 05:00:00,82.64,78.07826,4.561737,13.000001,10.24267,2.757331,165.43985
5271,171,2025-12-20 06:00:00,77.81,84.9288,7.118805,5.0,5.4205365,0.42053652,25.232191
5373,83,2025-12-20 06:00:00,72.07,75.59669,3.5266876,13.000001,10.0397415,2.9602594,177.61557
5607,114,2025-12-20 06:00:00,79.25,82.676315,3.4263153,7.0,6.526307,0.4736929,28.421574
5491,43,2025-12-20 06:00:00,83.08,78.925804,4.1541977,11.999999,9.894891,2.1051083,126.306496
5607,114,2025-12-20 07:00:00,80.79,83.20583,2.4158325,5.9999995,6.1491446,0.14914513,8.948708
5271,171,2025-12-20 07:00:00,80.85,85.810196,4.9601974,4.0,4.622841,0.6228409,37.370453
5373,83,2025-12-20 07:00:00,73.14,75.97582,2.835823,11.999999,9.766378,2.2336206,134.01724
5491,43,2025-12-20 07:00:00,83.43,79.91966,3.5103378,11.0,9.376903,1.6230974,97.38585
5271,171,2025-12-20 08:00:00,84.12,86.12863,2.0086288,3.0,3.5713935,0.5713935,34.283607
5373,83,2025-12-20 08:00:00,74.61,76.66515,2.055153,11.0,9.431025,1.5689754,94.13853
5491,43,2025-12-20 08:00:00,84.12,81.19786,2.922142,10.000001,8.592429,1.4075718,84.45431
5607,114,2025-12-20 08:00:00,82.53,84.24776,1.7177582,5.0,5.6577263,0.6577263,39.463577
5607,114,2025-12-20 09:00:00,84.63,85.21414,0.5841446,4.0,4.889819,0.88981915,53.38915
5271,171,2025-12-20 09:00:00,87.71,87.853004,0.14300537,2.0,2.7835019,0.78350186,47.010113
5491,43,2025-12-20 09:00:00,84.64,82.52682,2.113182,9.0,7.544675,1.4553251,87.3195
5373,83,2025-12-20 09:00:00,76.13,78.11763,1.9876328,10.000001,8.858805,1.1411963,68.47177
5491,43,2025-12-20 10:00:00,85.0,83.216064,1.7839355,8.0,6.686653,1.3133469,78.80081
5607,114,2025-12-20 10:00:00,86.66,86.929146,0.26914215,3.0,3.6388202,0.6388202,38.32921
5373,83,2025-12-20 10:00:00,77.91,79.96129,2.0512848,9.0,7.853094,1.1469059,68.814354
5491,43,2025-12-20 11:00:00,86.13,83.86707,2.2629242,7.0,6.223307,0.77669287,46.60157
5373,83,2025-12-20 11:00:00,79.44,81.770775,2.3307724,8.0,6.8235035,1.1764965,70.58979
5607,114,2025-12-20 11:00:00,88.88,88.51801,0.36198425,2.0,2.7921205,0.79212046,47.52723
5491,43,2025-12-20 12:00:00,86.58,84.31499,2.2650146,5.9999995,5.8379693,0.16203022,9.721813
5373,83,2025-12-20 12:00:00,81.26,82.45224,1.1922379,7.0,6.215358,0.7846422,47.078533
5373,83,2025-12-20 13:00:00,82.85,83.53123,0.68122864,5.9999995,5.721906,0.27809334,16.6856
5491,43,2025-12-20 13:00:00,87.51,85.09679,2.4132156,5.0,5.331438,0.33143806,19.886284
5373,83,2025-12-20 14:00:00,84.69,85.00957,0.31956482,5.0,4.9652686,0.034731388,2.0838833
5491,43,2025-12-20 14:00:00,88.01,85.39649,2.6135101,4.0,4.4751062,0.47510624,28.506374
5491,43,2025-12-20 15:00:00,88.58,86.86165,1.7183533,3.0,3.584999,0.5849991,35.099945
5373,83,2025-12-20 15:00:00,86.5,86.484436,0.015563965,4.0,4.025899,0.025898933,1.553936
5491,43,2025-12-20 16:00:00,89.38,88.284134,1.0958633,2.0,3.0248642,1.0248642,61.49185
5373,83,2025-12-20 16:00:00,88.01,87.95263,0.057373047,3.0,3.0789204,0.078920364,4.735222
5684,67,2025-12-20 17:00:00,78.51,79.44881,0.9388046,13.000001,10.541094,2.4589071,147.53442
5373,83,2025-12-20 17:00:00,89.74,88.8894,0.8506012,2.0,2.5123913,0.5123913,30.74348
5491,43,2025-12-20 17:00:00,90.25,89.23492,1.0150833,1.0,2.2313168,1.2313168,73.879005
5684,67,2025-12-20 18:00:00,80.3,80.833305,0.5333023,11.999999,10.496392,1.5036068,90.21641
5491,43,2025-12-20 18:00:00,90.97,90.079666,0.8903351,0.0,1.2776182,1.2776182,76.65709
5684,67,2025-12-20 19:00:00,82.11,82.449295,0.33929443,11.0,10.132802,0.867198,52.03188
5684,67,2025-12-20 20:00:00,83.86,84.351135,0.49113464,10.000001,9.056217,0.94378376,56.627026
5688,99,2025-12-20 20:00:00,77.08,77.52881,0.44880676,13.000001,9.397207,3.6027937,216.16762
5684,67,2025-12-20 21:00:00,84.74,85.55506,0.8150635,9.0,7.1242075,1.8757925,112.54755
5688,99,2025-12-20 21:00:00,79.41,79.32364,0.086364746,11.999999,8.771309,3.2286901,193.7214
5684,67,2025-12-20 22:00:00,86.23,86.384346,0.15434265,8.0,6.0744658,1.9255342,115.53206
5688,99,2025-12-20 22:00:00,81.03,80.95902,0.07097626,11.0,8.174611,2.825389,169.52333
5688,99,2025-12-20 23:00:00,82.55,81.83332,0.71668243,10.000001,7.84272,2.157281,129.43686
5684,67,2025-12-20 23:00:00,87.19,87.5714,0.38140106,7.0,5.2052536,1.7947464,107.684784
5688,99,2025-12-21 00:00:00,83.52,83.10327,0.41672516,9.0,7.5327797,1.4672203,88.03322
5684,67,2025-12-21 00:00:00,87.69,88.392044,0.7020416,5.9999995,3.7764883,2.2235112,133.41068
5684,67,2025-12-21 01:00:00,88.44,88.55576,0.1157608,5.0,2.7253525,2.2746475,136.47885
5688,99,2025-12-21 01:00:00,84.04,83.97299,0.06700897,8.0,7.059247,0.940753,56.44518
5688,99,2025-12-21 02:00:00,84.75,84.46152,0.28848267,7.0,6.6689095,0.33109045,19.865427
5684,67,2025-12-21 02:00:00,89.29,89.08732,0.2026825,4.0,2.193933,1.806067,108.36402
5688,99,2025-12-21 03:00:00,85.62,85.07535,0.54465485,5.9999995,6.090128,0.09012842,5.4077053
5684,67,2025-12-21 03:00:00,89.71,89.75221,0.04221344,3.0,1.5298414,1.4701586,88.20952
5688,99,2025-12-21 04:00:00,85.55,85.833176,0.2831726,5.0,5.356515,0.35651493,21.390896
5684,67,2025-12-21 04:00:00,89.66,90.38311,0.7231064,2.0,0.82719314,1.1728069,70.36841
5688,99,2025-12-21 05:00:00,86.1,86.33626,0.23625946,4.0,4.876237,0.8762369,52.574215
5684,67,2025-12-21 05:00:00,90.4,90.6502,0.25019836,1.0,0.28971186,0.71028817,42.61729
4787,52,2025-12-21 06:00:00,79.06,77.47006,1.5899353,13.000001,10.419395,2.5806055,154.83633
5688,99,2025-12-21 06:00:00,87.21,86.95892,0.25107574,3.0,4.250233,1.2502332,75.01399
5684,67,2025-12-21 06:00:00,90.85,90.80035,0.0496521,0.0,0.14325239,0.14325239,8.595143
4787,52,2025-12-21 07:00:00,79.37,78.053986,1.3160172,11.999999,10.149311,1.850688,111.041275
5688,99,2025-12-21 07:00:00,88.73,87.59875,1.1312561,2.0,3.5192409,1.5192409,91.15445
4787,52,2025-12-21 08:00:00,80.31,78.91439,1.395607,11.0,9.679237,1.3207626,79.24576
5688,99,2025-12-21 08:00:00,90.21,88.8081,1.4019012,1.0,2.738676,1.7386761,104.320564
4787,52,2025-12-21 09:00:00,80.99,80.329994,0.66000366,10.000001,9.134651,0.86534977,51.920986
4787,52,2025-12-21 10:00:00,82.02,81.697556,0.3224411,9.0,8.38871,0.61129,36.6774
4787,52,2025-12-21 11:00:00,82.58,82.62742,0.047416687,8.0,7.5725203,0.42747974,25.648785
4787,52,2025-12-21 12:00:00,83.71,84.027695,0.31769562,7.0,6.935925,0.06407499,3.8444996
4787,52,2025-12-21 13:00:00,85.1,85.30096,0.20095825,5.9999995,6.3381195,0.33811998,20.287199
4787,52,2025-12-21 14:00:00,85.97,86.278656,0.3086548,5.0,5.64741,0.6474099,38.844597
4787,52,2025-12-21 15:00:00,87.15,87.12361,0.026390076,4.0,4.3986354,0.3986354,23.918123
4787,52,2025-12-21 16:00:00,87.88,87.97784,0.097839355,3.0,3.115048,0.11504793,6.902876
4787,52,2025-12-21 17:00:00,88.96,89.00528,0.045280457,2.0,2.417807,0.4178071,25.068426
4786,67,2025-12-21 18:00:00,81.17,78.95042,2.2195816,13.000001,9.090629,3.9093723,234.56235
4787,52,2025-12-21 18:00:00,90.12,89.64449,0.47550964,1.0,1.819598,0.81959796,49.175877
4786,67,2025-12-21 19:00:00,82.72,80.12072,2.5992813,11.999999,8.604854,3.3951454,203.70872
4786,67,2025-12-21 20:00:00,83.95,81.5292,2.4207993,11.0,8.010686,2.989314,179.35884
4786,67,2025-12-21 21:00:00,84.95,82.99666,1.9533386,10.000001,7.3802967,2.6197042,157.18225
5266,68,2025-12-21 21:00:00,82.98,78.29992,4.680084,13.000001,9.725138,3.2748632,196.49179
5378,33,2025-12-21 21:00:00,87.07,84.47283,2.597168,13.000001,7.8787537,5.1212473,307.27484
5378,33,2025-12-21 22:00:00,87.66,85.077225,2.582779,11.999999,7.602022,4.397977,263.8786
5266,68,2025-12-21 22:00:00,83.87,79.49804,4.3719635,11.999999,9.334141,2.6658583,159.95149
4786,67,2025-12-21 22:00:00,86.36,84.01295,2.3470535,9.0,7.0437784,1.9562216,117.37329
5685,141,2025-12-21 23:00:00,72.54,76.19268,3.6526794,13.000001,10.9990015,2.0009995,120.05997
5266,68,2025-12-21 23:00:00,84.79,80.633575,4.1564255,11.0,8.867124,2.1328764,127.97258
4786,67,2025-12-21 23:00:00,87.42,85.106995,2.3130035,8.0,6.708375,1.291625,77.4975
5378,33,2025-12-21 23:00:00,87.95,85.72245,2.2275467,11.0,7.394559,3.605441,216.32646
5378,33,2025-12-22 00:00:00,88.01,86.15202,1.8579788,10.000001,7.173725,2.8262758,169.57655
4786,67,2025-12-22 00:00:00,87.81,85.95242,1.8575745,7.0,6.379628,0.6203718,37.22231
5685,141,2025-12-22 00:00:00,73.63,77.19469,3.5646896,11.999999,10.587372,1.4126272,84.75763
5266,68,2025-12-22 00:00:00,85.1,81.82862,3.2713776,10.000001,8.371908,1.6280928,97.68556
5378,33,2025-12-22 01:00:00,88.28,86.587234,1.6927643,9.0,6.8021717,2.1978283,131.86969
5685,141,2025-12-22 01:00:00,74.95,77.926865,2.9768677,11.0,10.084103,0.91589737,54.953842
5266,68,2025-12-22 01:00:00,85.59,82.73211,2.8578873,9.0,7.8124657,1.1875343,71.25206
4786,67,2025-12-22 01:00:00,88.5,86.00576,2.4942398,5.9999995,5.7875624,0.21243715,12.746229
5266,68,2025-12-22 02:00:00,86.33,83.85048,2.4795227,8.0,7.3211393,0.67886066,40.73164
4786,67,2025-12-22 02:00:00,89.43,86.21032,3.2196808,5.0,5.095855,0.095855236,5.751314
5378,33,2025-12-22 02:00:00,88.48,87.0596,1.4204025,8.0,6.4390078,1.5609922,93.65953
5685,141,2025-12-22 02:00:00,75.49,78.83198,3.34198,10.000001,9.530225,0.46977615,28.18657
4786,67,2025-12-22 03:00:00,89.33,86.92584,2.4041595,4.0,4.11708,0.11708021,7.0248127
5266,68,2025-12-22 03:00:00,86.14,84.81051,1.3294907,7.0,6.7343593,0.26564074,15.938444
5685,141,2025-12-22 03:00:00,76.84,79.32797,2.487976,9.0,8.924157,0.07584286,4.5505714
5378,33,2025-12-22 03:00:00,88.75,87.57732,1.1726837,7.0,6.126359,0.873641,52.41846
4786,67,2025-12-22 04:00:00,89.48,87.68328,1.7967224,3.0,3.3525448,0.35254478,21.152687
5685,141,2025-12-22 04:00:00,77.16,80.379845,3.219841,8.0,8.083589,0.0835886,5.015316
5266,68,2025-12-22 04:00:00,86.86,85.331276,1.5287247,5.9999995,6.1672606,0.16726112,10.035667
5378,33,2025-12-22 04:00:00,89.0,88.020035,0.9799652,5.9999995,5.7044716,0.29552794,17.731676
4783,82,2025-12-22 04:00:00,77.27,78.091995,0.8219986,13.000001,9.576013,3.4239883,205.4393
5266,68,2025-12-22 05:00:00,87.11,85.66365,1.4463501,5.0,5.476184,0.4761839,28.571033
4786,67,2025-12-22 05:00:00,89.75,88.29911,1.4508896,2.0,2.9649587,0.96495867,57.897522
5685,141,2025-12-22 05:00:00,78.1,81.0107,2.910698,7.0,7.437481,0.43748093,26.248856
5378,33,2025-12-22 05:00:00,88.98,88.34214,0.63786316,5.0,5.2771854,0.27718544,16.631126
4783,82,2025-12-22 05:00:00,78.51,78.72234,0.21234131,11.999999,9.19382,2.806179,168.37074
4786,67,2025-12-22 06:00:00,90.29,88.76694,1.5230637,1.0,2.7075636,1.7075636,102.45382
5685,141,2025-12-22 06:00:00,79.36,82.20586,2.8458557,5.9999995,6.85032,0.85032034,51.01922
5266,68,2025-12-22 06:00:00,87.83,85.95437,1.8756332,4.0,4.766203,0.7662029,45.972176
4783,82,2025-12-22 06:00:00,78.04,79.83636,1.7963562,11.0,8.6302,2.3697996,142.18797
5378,33,2025-12-22 06:00:00,89.25,88.46644,0.7835617,4.0,4.5078177,0.50781775,30.469065
4783,82,2025-12-22 07:00:00,79.44,80.46293,1.0229263,10.000001,7.9303923,2.0696087,124.17652
5266,68,2025-12-22 07:00:00,88.76,86.928,1.8320007,3.0,3.922246,0.922246,55.33476
4786,67,2025-12-22 07:00:00,91.01,89.59073,1.4192734,0.0,2.1459076,2.1459076,128.75446
5378,33,2025-12-22 07:00:00,89.79,88.908394,0.88160706,3.0,3.865048,0.86504793,51.902878
5685,141,2025-12-22 07:00:00,81.01,82.84788,1.8378754,5.0,6.2782664,1.2782664,76.695984
4783,82,2025-12-22 08:00:00,79.96,81.85668,1.8966827,9.0,7.190296,1.8097038,108.58223
5266,68,2025-12-22 08:00:00,89.31,88.17307,1.1369247,2.0,3.0009942,1.0009942,60.059654
5685,141,2025-12-22 08:00:00,83.46,83.67597,0.2159729,4.0,5.675273,1.675273,100.51637
5607,115,2025-12-22 08:00:00,65.45,74.58869,9.138695,13.000001,10.33142,2.668581,160.11487
5378,33,2025-12-22 08:00:00,89.78,89.3851,0.39489746,2.0,3.2293463,1.2293463,73.76077
5378,33,2025-12-22 09:00:00,90.29,89.505104,0.78489685,1.0,2.8142521,1.8142521,108.855125
5266,68,2025-12-22 09:00:00,90.27,88.93224,1.3377533,1.0,2.5526485,1.5526485,93.15891
5607,115,2025-12-22 09:00:00,67.19,74.863205,7.6732025,11.999999,10.1087675,1.8912315,113.47389
4783,82,2025-12-22 09:00:00,81.89,82.46091,0.5709076,8.0,6.7247357,1.2752643,76.515854
5685,141,2025-12-22 09:00:00,85.32,85.0684,0.25160217,3.0,5.009952,2.009952,120.59712
4783,82,2025-12-22 10:00:00,82.91,83.40404,0.4940338,7.0,6.201736,0.798264,47.895844
5607,115,2025-12-22 10:00:00,69.05,75.36885,6.3188477,11.0,9.844832,1.1551676,69.31006
5685,141,2025-12-22 10:00:00,88.14,86.703995,1.4360046,2.0,3.8435488,1.8435488,110.61293
5378,33,2025-12-22 10:00:00,90.59,89.73368,0.8563156,0.0,2.1373267,2.1373267,128.23961
5607,115,2025-12-22 11:00:00,70.62,76.21805,5.5980453,10.000001,9.417532,0.582469,34.94814
5378,33,2025-12-22 11:00:00,91.27,90.562096,0.707901,0.0,0.5665057,0.5665057,33.99034
4783,82,2025-12-22 11:00:00,84.11,84.17413,0.06413269,5.9999995,5.7392087,0.26079082,15.6474495
5607,115,2025-12-22 12:00:00,72.78,77.03753,4.25753,9.0,8.849186,0.15081406,9.048843
4783,82,2025-12-22 12:00:00,85.87,85.25339,0.6166153,5.0,5.0803185,0.08031845,4.819107
5629,64,2025-12-22 12:00:00,78.09,76.44486,1.645134,13.000001,10.108629,2.8913717,173.4823
5607,115,2025-12-22 13:00:00,74.83,78.566376,3.736374,8.0,8.170886,0.17088604,10.253162
5629,64,2025-12-22 13:00:00,79.26,77.285614,1.9743881,11.999999,9.864773,2.1352262,128.11357
4783,82,2025-12-22 13:00:00,86.97,86.1444,0.8255997,4.0,3.9749446,0.025055408,1.5033245
5629,64,2025-12-22 14:00:00,80.13,78.369774,1.7602234,11.0,9.412516,1.5874844,95.24906
5607,115,2025-12-22 14:00:00,76.83,80.028656,3.1986542,7.0,7.4319077,0.43190765,25.91446
4783,82,2025-12-22 14:00:00,88.8,87.397804,1.4021988,3.0,3.2443008,0.24430084,14.658051
5607,115,2025-12-22 15:00:00,78.54,81.276024,2.736023,5.9999995,6.7905188,0.79051924,47.431152
4783,82,2025-12-22 15:00:00,89.93,88.695305,1.2346954,2.0,2.6617854,0.66178536,39.707123
5629,64,2025-12-22 15:00:00,81.22,79.35539,1.8646088,10.000001,8.87376,1.1262407,67.57445
5629,64,2025-12-22 16:00:00,82.06,80.41756,1.6424408,9.0,8.166372,0.8336277,50.017662
5607,115,2025-12-22 16:00:00,80.68,82.355965,1.6759644,5.0,6.1786933,1.1786933,70.721596
5607,115,2025-12-22 17:00:00,82.86,83.99673,1.1367264,4.0,5.4721565,1.4721565,88.32939
5629,64,2025-12-22 17:00:00,83.23,81.59183,1.638176,8.0,7.394205,0.6057949,36.347694
5607,115,2025-12-22 18:00:00,85.22,85.85912,0.639122,3.0,4.816079,1.8160791,108.96475
5629,64,2025-12-22 18:00:00,84.58,82.99698,1.5830231,7.0,6.792787,0.20721292,12.4327755
5607,115,2025-12-22 19:00:00,87.74,87.20429,0.53570557,2.0,3.8701997,1.8701997,112.21198
5629,64,2025-12-22 19:00:00,85.65,84.299194,1.3508072,5.9999995,6.344547,0.34454727,20.672836
4782,105,2025-12-22 19:00:00,78.63,79.25299,0.62299347,13.000001,8.411878,4.5881233,275.2874
4782,105,2025-12-22 20:00:00,80.69,80.566154,0.12384796,11.999999,7.879307,4.1206923,247.24153
5629,64,2025-12-22 20:00:00,86.89,85.51425,1.3757477,5.0,5.7301936,0.7301936,43.811615
4782,105,2025-12-22 21:00:00,82.65,81.854996,0.7950058,11.0,7.22647,3.77353,226.4118
5629,64,2025-12-22 21:00:00,87.77,86.267,1.5029984,4.0,4.9449344,0.94493437,56.69606
5627,24,2025-12-22 21:00:00,87.46,86.733795,0.7262039,13.000001,7.9199734,5.0800276,304.80167
5627,24,2025-12-22 22:00:00,87.83,86.88982,0.94018555,11.999999,7.1306267,4.8693724,292.16235
5629,64,2025-12-22 22:00:00,88.68,86.679955,2.0000458,3.0,3.8290472,0.8290472,49.742832
4782,105,2025-12-22 22:00:00,84.58,83.120895,1.4591064,10.000001,6.5666437,3.4333572,206.00143
4782,105,2025-12-22 23:00:00,85.59,84.778725,0.81127167,9.0,6.391047,2.608953,156.53719
5627,24,2025-12-22 23:00:00,87.74,87.11458,0.6254196,11.0,6.544715,4.455285,267.3171
5629,64,2025-12-22 23:00:00,89.41,88.04869,1.3613129,2.0,3.0113072,1.0113072,60.678436
5627,24,2025-12-23 00:00:00,87.82,87.38852,0.4314804,10.000001,6.091014,3.908987,234.53922
5629,64,2025-12-23 00:00:00,90.05,88.802246,1.247757,1.0,2.630465,1.630465,97.8279
4782,105,2025-12-23 00:00:00,86.19,85.621254,0.5687485,8.0,6.2005143,1.7994857,107.96914
4782,105,2025-12-23 01:00:00,86.87,86.15651,0.71349335,7.0,5.6664085,1.3335915,80.01549
5627,24,2025-12-23 01:00:00,88.86,87.658424,1.2015762,9.0,5.9800386,3.0199614,181.19768
5629,64,2025-12-23 01:00:00,90.5,89.881096,0.6189041,0.0,1.6421103,1.6421103,98.52662
4782,105,2025-12-23 02:00:00,87.63,87.04388,0.5861206,5.9999995,4.65056,1.3494396,80.96638
5627,24,2025-12-23 02:00:00,88.51,87.81476,0.69524384,8.0,5.822564,2.1774359,130.64615
5629,64,2025-12-23 02:00:00,90.76,90.62519,0.1348114,0.0,0.6554884,0.6554884,39.329304
5271,173,2025-12-23 03:00:00,62.009995,73.96863,11.958633,13.000001,10.563456,2.4365454,146.19272
5629,64,2025-12-23 03:00:00,90.82,90.93298,0.1129837,0.0,0.14167479,0.14167479,8.500487
4782,105,2025-12-23 03:00:00,88.12,87.92437,0.19563293,5.0,3.098607,1.9013929,114.08357
5627,24,2025-12-23 03:00:00,88.62,88.10917,0.51083374,7.0,5.4899573,1.5100427,90.60256
5629,64,2025-12-23 04:00:00,91.38,91.01227,0.3677292,0.0,0.066149175,0.066149175,3.9689505
5271,173,2025-12-23 04:00:00,62.85,74.404655,11.554657,11.999999,10.489849,1.51015,90.60899
4782,105,2025-12-23 04:00:00,88.5,88.584206,0.08420563,4.0,2.5512025,1.4487975,86.92785
5627,24,2025-12-23 04:00:00,88.5,88.326385,0.1736145,5.9999995,5.1898627,0.8101368,48.608208
5627,24,2025-12-23 05:00:00,88.92,88.49295,0.42704773,5.0,4.7773914,0.22260857,13.356514
5271,173,2025-12-23 05:00:00,63.83,74.66372,10.833717,11.0,10.4024515,0.5975485,35.85291
4782,105,2025-12-23 05:00:00,89.07,89.127556,0.057556152,3.0,2.2178655,0.78213453,46.92807
5627,24,2025-12-23 06:00:00,89.17,88.77121,0.39878845,4.0,4.2933645,0.29336452,17.601871
5271,173,2025-12-23 06:00:00,65.26,74.97394,9.713936,10.000001,10.214833,0.2148323,12.889938
4782,105,2025-12-23 06:00:00,89.74,89.879776,0.13977814,2.0,1.5958145,0.40418553,24.251133
5627,24,2025-12-23 07:00:00,88.84,89.11634,0.2763443,3.0,3.6462383,0.6462383,38.7743
5271,173,2025-12-23 07:00:00,67.28,75.49014,8.210144,9.0,9.867856,0.867856,52.07136
